x0,x1,x2,x3,x4,x5,x6,x7,y
5,6.0,18.0,A3,,A218,806.0,1018.0,93.0
5,6.0,6.0,A0,A216,A0,645.0,725.0,-10.0
5,6.0,15.0,A1,A16,A215,1409.0,138.0,108.0
5,3.0,12.0,A5,A13,A339,705.0,773.0,-14.0
5,7.0,29.0,A12,A58,A44,1103.0,1230.0,-8.0
5,7.0,23.0,A0,,A41,1010.0,1075.0,23.0
5,7.0,28.0,A6,A19,A18,1335.0,362.0,57.0
5,10.0,6.0,A0,A44,A188,560.0,885.0,-2.0
5,8.0,3.0,A0,A37,A14,455.0,595.0,-4.0
5,5.0,19.0,A0,A4,A11,1205.0,1280.0,-2.0
5,7.0,11.0,A5,,A339,745.0,828.0,-1.0
5,10.0,16.0,A0,A44,A178,595.0,875.0,-1.0
5,3.0,3.0,A5,A61,A46,705.0,800.0,-13.0
5,11.0,14.0,A2,,A29,555.0,688.0,-7.0
5,7.0,11.0,A0,A86,A30,690.0,755.0,-10.0
5,5.0,23.0,A0,A4,A144,980.0,1060.0,-6.0
5,12.0,12.0,A2,A13,A29,480.0,666.0,-17.0
5,1.0,4.0,A8,A7,A45,1175.0,1396.0,0.0
5,8.0,3.0,A2,A16,A29,1180.0,1286.0,42.0
5,1.0,29.0,A3,A152,A29,685.0,843.0,-17.0
5,5.0,23.0,A0,A17,A73,805.0,855.0,134.0
5,9.0,29.0,A0,A37,A160,1115.0,1270.0,-1.0
5,8.0,17.0,A3,A126,A44,908.0,1015.0,-7.0
5,4.0,1.0,A12,A88,A16,540.0,569.0,-23.0
5,7.0,18.0,A9,A4,A111,1395.0,406.0,164.0
5,6.0,20.0,A1,,A49,1260.0,1416.0,6.0
5,9.0,20.0,A12,A52,A44,708.0,809.0,-23.0
5,2.0,17.0,A3,A208,A16,360.0,423.0,3.0
5,5.0,6.0,A10,A30,A110,1315.0,360.0,13.0
5,5.0,25.0,A3,A358,A44,345.0,399.0,-9.0
5,8.0,12.0,A3,,A44,1098.0,1201.0,-13.0
5,1.0,5.0,A2,A24,A79,890.0,1060.0,-6.0
5,5.0,22.0,A2,A48,A157,660.0,681.0,-9.0
5,6.0,14.0,A1,A52,A137,622.0,814.0,-33.0
5,11.0,11.0,A12,A24,A16,450.0,,-18.0
5,11.0,11.0,A6,A86,A49,420.0,575.0,-13.0
5,11.0,24.0,A3,A287,A29,420.0,510.0,112.0
5,7.0,18.0,A2,A12,A26,685.0,789.0,26.0
5,4.0,25.0,A8,A30,A86,775.0,877.0,41.0
5,1.0,6.0,A6,A14,A0,955.0,1038.0,-27.0
5,11.0,6.0,A0,A55,A121,705.0,855.0,-16.0
5,4.0,3.0,A6,A5,A40,1049.0,1243.0,-7.0
5,3.0,13.0,A1,A16,A28,689.0,852.0,1.0
5,2.0,3.0,A2,,A39,920.0,1013.0,-9.0
5,6.0,25.0,A4,A413,A23,700.0,792.0,-3.0
5,10.0,29.0,A6,A138,A89,435.0,619.0,-4.0
5,2.0,25.0,A7,,A59,470.0,657.0,-11.0
5,11.0,6.0,A4,,A45,970.0,1142.0,0.0
5,2.0,15.0,A0,A15,A13,1210.0,1295.0,21.0
5,6.0,18.0,A5,A58,A16,624.0,705.0,-3.0
5,8.0,14.0,A13,A56,A21,590.0,786.0,0.0
5,1.0,13.0,A5,A254,A16,788.0,890.0,49.0
5,7.0,6.0,A9,A25,A52,580.0,696.0,-4.0
5,9.0,3.0,A2,A12,A46,785.0,1003.0,30.0
5,3.0,17.0,A3,A47,A44,350.0,481.0,3.0
5,11.0,2.0,A6,A25,A55,780.0,855.0,-31.0
5,10.0,27.0,A6,A105,A34,1005.0,1146.0,10.0
5,3.0,9.0,A7,A60,A8,890.0,998.0,4.0
5,11.0,16.0,A3,A99,A16,433.0,,-7.0
5,2.0,7.0,A0,,A40,560.0,610.0,-2.0
5,4.0,5.0,A12,A54,A111,618.0,771.0,-12.0
5,9.0,2.0,A4,,A16,561.0,575.0,-11.0
5,6.0,28.0,A2,A4,A137,1140.0,1225.0,6.0
5,6.0,3.0,A2,A339,A29,653.0,720.0,-13.0
5,10.0,21.0,A8,A123,A76,870.0,1037.0,-10.0
5,12.0,19.0,A12,A7,A16,405.0,765.0,-23.0
5,12.0,17.0,A2,A9,A166,1015.0,1008.0,6.0
5,8.0,1.0,A0,A66,A53,625.0,690.0,5.0
5,12.0,9.0,A0,A224,A37,705.0,785.0,-25.0
5,12.0,21.0,A2,A47,A8,1036.0,1120.0,3.0
5,10.0,5.0,A12,A164,A201,510.0,1005.0,-10.0
5,7.0,24.0,A2,,A87,1365.0,365.0,22.0
5,10.0,17.0,A3,,A139,428.0,490.0,-1.0
5,4.0,28.0,A7,A60,A29,570.0,646.0,-8.0
5,5.0,23.0,A2,A4,A56,775.0,938.0,-11.0
5,5.0,12.0,A3,A6,A88,1167.0,1330.0,-1.0
5,7.0,10.0,A3,A342,A19,304.0,357.0,-16.0
5,7.0,19.0,A1,A103,A26,1230.0,1309.0,7.0
5,4.0,30.0,A1,,A110,625.0,721.0,-17.0
5,2.0,16.0,A7,A86,A84,1065.0,1186.0,11.0
5,8.0,24.0,A10,A35,A137,1065.0,1160.0,-3.0
5,7.0,5.0,A4,A469,A52,1041.0,1105.0,11.0
5,10.0,8.0,A2,A172,A106,1003.0,,-2.0
5,11.0,14.0,A4,A155,A0,360.0,439.0,-23.0
5,11.0,23.0,A6,,A45,1025.0,1212.0,2.0
5,10.0,2.0,A3,A75,A259,870.0,,0.0
5,6.0,5.0,A0,A17,A57,625.0,710.0,-7.0
5,6.0,9.0,A2,A14,A29,870.0,1064.0,143.0
5,6.0,11.0,A0,A38,A15,995.0,1075.0,19.0
5,4.0,30.0,A6,A24,A19,1130.0,,-8.0
5,7.0,29.0,A0,A18,A0,325.0,380.0,-12.0
5,12.0,12.0,A5,A13,A143,1015.0,1087.0,-17.0
5,1.0,5.0,A0,A58,A30,730.0,795.0,18.0
5,7.0,17.0,A12,A13,A79,853.0,1075.0,22.0
5,5.0,21.0,A0,A66,A21,880.0,1050.0,24.0
5,6.0,14.0,A4,A7,A26,980.0,1085.0,-5.0
5,1.0,21.0,A4,,A160,760.0,835.0,0.0
5,8.0,29.0,A5,,A217,890.0,953.0,-10.0
5,10.0,10.0,A2,A470,A106,390.0,454.0,4.0
5,10.0,28.0,A0,A39,A106,725.0,880.0,-4.0
5,8.0,26.0,A2,,A81,825.0,833.0,-9.0
5,4.0,7.0,A0,A11,A21,970.0,1165.0,-24.0
5,10.0,3.0,A4,A137,A131,1175.0,1203.0,231.0
5,2.0,16.0,A1,A52,A14,1220.0,1393.0,-1249.0
5,6.0,6.0,A2,A69,A23,1260.0,426.0,9.0
5,10.0,20.0,A0,A32,A124,1275.0,1430.0,-19.0
5,1.0,22.0,A2,A226,A29,706.0,811.0,-22.0
5,6.0,10.0,A9,A13,A8,985.0,1072.0,-2.0
5,10.0,24.0,A0,A118,A105,1085.0,1170.0,-17.0
5,5.0,15.0,A6,A5,A9,656.0,845.0,-16.0
5,3.0,29.0,A2,A9,A187,970.0,1034.0,0.0
5,7.0,13.0,A9,A16,A270,565.0,700.0,20.0
5,9.0,25.0,A10,A17,A39,425.0,650.0,5.0
5,1.0,11.0,A7,A60,A84,790.0,892.0,-14.0
5,4.0,4.0,A2,A9,A18,1260.0,1331.0,-11.0
5,1.0,11.0,A6,A55,A19,1098.0,1220.0,82.0
5,4.0,9.0,A11,,A104,357.0,393.0,-4.0
5,10.0,3.0,A1,A229,A214,905.0,1073.0,19.0
5,6.0,10.0,A2,A50,A29,1077.0,1205.0,2.0
5,4.0,30.0,A3,A132,A16,674.0,785.0,-9.0
5,8.0,19.0,A3,A215,A29,605.0,753.0,116.0
5,6.0,4.0,A0,A37,A21,345.0,445.0,27.0
5,5.0,5.0,A2,A5,A29,1170.0,1339.0,-28.0
5,11.0,5.0,A8,A4,A56,450.0,625.0,2.0
5,5.0,27.0,A2,A58,A29,1060.0,1183.0,-6.0
5,12.0,21.0,A0,A15,A74,1190.0,1250.0,34.0
5,9.0,17.0,A2,A9,A98,589.0,,-15.0
5,3.0,18.0,A8,A241,A86,,317.0,-21.0
5,1.0,11.0,A7,A28,A47,1115.0,,10.0
5,4.0,22.0,A4,A48,A2,676.0,740.0,-20.0
5,7.0,13.0,A4,A230,A16,328.0,445.0,108.0
5,11.0,10.0,A0,,A111,655.0,780.0,-3.0
5,3.0,11.0,A7,A25,A18,1025.0,1154.0,-17.0
5,7.0,16.0,A0,A15,A74,535.0,600.0,11.0
5,7.0,21.0,A6,A2,A19,430.0,757.0,-10.0
5,6.0,14.0,A0,,A21,530.0,615.0,-7.0
5,10.0,30.0,A1,A338,A101,710.0,,98.0
5,6.0,24.0,A4,A445,A16,766.0,785.0,-10.0
5,8.0,7.0,A1,A5,A160,1115.0,1326.0,-14.0
5,6.0,13.0,A8,A34,A56,1040.0,1240.0,-43.0
5,5.0,14.0,A0,A45,A60,1085.0,1405.0,12.0
5,11.0,28.0,A12,A45,A44,499.0,700.0,199.0
5,1.0,11.0,A4,A30,A53,1064.0,1138.0,34.0
5,11.0,30.0,A10,A4,A16,615.0,975.0,-3.0
5,6.0,11.0,A0,A35,A49,1045.0,1260.0,51.0
5,10.0,28.0,A2,A110,A271,657.0,747.0,15.0
5,10.0,16.0,A6,A172,A34,1140.0,1235.0,-16.0
5,7.0,6.0,A0,A54,A30,1000.0,,10.0
5,2.0,16.0,A2,A9,A357,772.0,825.0,57.0
5,4.0,7.0,A12,A31,A0,1250.0,308.0,-24.0
5,3.0,8.0,A7,A24,A18,495.0,614.0,5.0
5,10.0,22.0,A0,A164,A34,900.0,985.0,-15.0
5,7.0,19.0,A12,A13,A168,1056.0,,24.0
5,11.0,6.0,A3,A64,A19,1051.0,1192.0,-2.0
5,5.0,28.0,A0,A17,A74,1240.0,1320.0,3.0
5,9.0,29.0,A1,A16,A55,455.0,622.0,-12.0
5,12.0,23.0,A6,A40,A18,595.0,732.0,19.0
5,6.0,1.0,A2,A12,A35,585.0,701.0,-14.0
5,9.0,24.0,A3,A9,A6,1079.0,1108.0,-12.0
5,2.0,12.0,A4,A88,A52,815.0,883.0,72.0
5,12.0,11.0,A3,A6,A203,540.0,648.0,-2.0
5,6.0,8.0,A0,A219,A171,920.0,1090.0,-16.0
5,4.0,3.0,A6,A13,A0,630.0,789.0,1.0
5,12.0,11.0,A2,A48,A15,685.0,741.0,15.0
5,3.0,3.0,A0,A15,A15,565.0,665.0,-4.0
5,7.0,29.0,A4,A13,A98,893.0,973.0,23.0
5,6.0,5.0,A4,A48,A74,1020.0,1282.0,6.0
5,10.0,30.0,A2,A205,A106,780.0,942.0,-32.0
5,8.0,16.0,A4,A48,A21,462.0,554.0,3.0
5,9.0,3.0,A3,A13,A340,1115.0,1277.0,64.0
5,6.0,9.0,A12,A4,A28,1323.0,,-14.0
5,3.0,1.0,A2,A9,A130,840.0,936.0,11.0
5,12.0,14.0,A0,A28,A23,545.0,640.0,-1.0
5,9.0,13.0,A2,A231,A29,430.0,480.0,-17.0
5,8.0,6.0,A1,A54,A55,1210.0,1389.0,-1.0
5,9.0,1.0,A2,A0,A29,645.0,780.0,-18.0
5,2.0,2.0,A6,A14,A171,1235.0,,
5,9.0,15.0,A0,A25,A30,1070.0,1165.0,-22.0
5,9.0,1.0,A4,A88,A16,572.0,596.0,25.0
5,6.0,21.0,A5,A13,A20,660.0,709.0,55.0
5,5.0,18.0,A3,,A44,1011.0,1095.0,50.0
5,2.0,5.0,A2,A179,A29,750.0,929.0,-3.0
5,1.0,3.0,A0,A52,A37,850.0,1005.0,34.0
5,4.0,15.0,A12,A16,A16,717.0,840.0,-25.0
5,5.0,19.0,A13,A9,A78,440.0,560.0,56.0
5,3.0,18.0,A0,,A5,790.0,975.0,-18.0
5,12.0,22.0,A5,A14,A402,1210.0,1308.0,-17.0
5,9.0,11.0,A0,A142,A67,1010.0,1150.0,5.0
5,12.0,16.0,A2,A9,A67,932.0,1038.0,-3.0
5,5.0,4.0,A0,A28,A4,965.0,1360.0,44.0
5,8.0,22.0,A9,A52,A21,1215.0,1342.0,-5.0
5,6.0,11.0,A12,A4,A110,360.0,848.0,-27.0
5,4.0,16.0,A1,A5,A14,630.0,713.0,-8.0
5,1.0,24.0,A1,A114,A28,360.0,514.0,-22.0
5,10.0,9.0,A3,A75,A313,770.0,866.0,-9.0
5,4.0,12.0,A0,A104,A49,1065.0,,179.0
5,8.0,17.0,A2,A24,A45,737.0,804.0,4.0
5,4.0,14.0,A12,A13,A41,1157.0,1285.0,38.0
5,8.0,7.0,A4,A177,A21,330.0,548.0,-26.0
5,9.0,16.0,A0,A82,A26,730.0,805.0,28.0
5,12.0,31.0,A4,A12,A62,558.0,693.0,24.0
5,12.0,11.0,A1,A4,A28,390.0,889.0,-29.0
5,11.0,11.0,A3,A47,A44,606.0,735.0,7.0
5,9.0,8.0,A6,A45,A19,480.0,659.0,2.0
5,8.0,24.0,A6,A7,A19,915.0,1266.0,0.0
5,5.0,31.0,A7,,A39,1335.0,,22.0
5,5.0,27.0,A3,A34,A52,360.0,484.0,-31.0
5,9.0,25.0,A2,A122,A29,1160.0,1277.0,-12.0
5,7.0,21.0,A1,A127,A28,337.0,420.0,-20.0
5,8.0,26.0,A13,A14,A21,1135.0,1195.0,18.0
5,8.0,17.0,A0,A34,A30,990.0,1075.0,50.0
5,7.0,24.0,A8,A7,A254,460.0,549.0,-17.0
5,10.0,11.0,A4,A111,A48,629.0,758.0,-2.0
5,12.0,16.0,A4,A68,A45,385.0,537.0,-9.0
5,3.0,17.0,A6,A14,A45,895.0,938.0,-34.0
5,5.0,1.0,A3,A166,A44,906.0,1015.0,-22.0
5,7.0,21.0,A0,A249,A11,750.0,820.0,9.0
5,1.0,19.0,A3,A94,A52,750.0,875.0,-24.0
5,11.0,2.0,A0,A9,A21,335.0,420.0,-18.0
5,7.0,11.0,A0,A66,A40,1150.0,1430.0,1.0
5,12.0,5.0,A0,A104,A37,535.0,620.0,-18.0
5,6.0,15.0,A4,A48,A301,1010.0,1072.0,1.0
5,3.0,7.0,A1,A10,A79,726.0,926.0,2.0
5,11.0,1.0,A2,A223,A29,1114.0,1206.0,-6.0
5,12.0,15.0,A10,A4,A28,820.0,1320.0,-33.0
5,1.0,23.0,A2,,A8,919.0,1015.0,-15.0
5,1.0,1.0,A3,,A181,855.0,975.0,-4.0
5,5.0,28.0,A3,A166,A44,656.0,771.0,-6.0
5,6.0,26.0,A4,A48,A137,775.0,,44.0
5,3.0,17.0,A0,A4,A74,490.0,820.0,12.0
5,10.0,11.0,A6,A164,A268,1439.0,497.0,-1.0
5,8.0,31.0,A12,,A110,1398.0,445.0,40.0
5,12.0,2.0,A4,A48,A16,530.0,783.0,31.0
5,8.0,24.0,A6,A58,A18,940.0,1032.0,-6.0
5,1.0,31.0,A3,A282,A29,885.0,964.0,-17.0
5,7.0,13.0,A0,,A73,1060.0,1135.0,6.0
5,12.0,29.0,A12,A45,A44,690.0,897.0,7.0
5,6.0,19.0,A0,A9,A41,930.0,1015.0,9.0
5,8.0,14.0,A12,,A21,479.0,635.0,-29.0
5,8.0,23.0,A3,A12,A100,1043.0,1248.0,49.0
5,10.0,4.0,A6,A138,A153,569.0,756.0,11.0
5,12.0,7.0,A0,A58,A54,730.0,1035.0,-8.0
5,4.0,24.0,A10,A66,A28,1320.0,355.0,51.0
5,8.0,4.0,A8,A19,A19,655.0,999.0,-20.0
5,2.0,17.0,A6,A14,A41,1035.0,1098.0,-9.0
5,12.0,25.0,A0,A56,A67,1080.0,,1.0
5,2.0,4.0,A0,A66,A79,600.0,1030.0,24.0
5,1.0,15.0,A0,A30,A15,680.0,770.0,62.0
5,10.0,28.0,A0,,A258,1305.0,1435.0,-1.0
5,8.0,16.0,A3,A34,A33,1170.0,1298.0,15.0
5,1.0,16.0,A0,A45,A41,1065.0,1125.0,-9.0
5,4.0,16.0,A2,A95,A8,735.0,802.0,-4.0
5,4.0,15.0,A0,A56,A62,795.0,1145.0,-11.0
5,3.0,24.0,A2,,A67,1199.0,1418.0,11.0
5,12.0,24.0,A2,A16,A46,1060.0,1217.0,17.0
5,12.0,27.0,A9,A13,A8,1189.0,1279.0,28.0
5,3.0,31.0,A0,A9,A168,690.0,830.0,-7.0
5,3.0,20.0,A12,A13,A67,1140.0,,93.0
5,12.0,11.0,A9,A25,A19,770.0,950.0,-28.0
5,5.0,10.0,A0,A28,A4,965.0,1360.0,54.0
5,9.0,4.0,A2,,A23,370.0,523.0,8.0
5,4.0,23.0,A3,A226,A10,1113.0,1220.0,-3.0
5,8.0,3.0,A2,A5,A9,660.0,845.0,18.0
5,8.0,13.0,A0,A122,A30,1035.0,1105.0,-18.0
5,3.0,13.0,A6,A58,A19,1152.0,1310.0,-8.0
5,8.0,1.0,A3,,A185,1021.0,1143.0,-8.0
5,8.0,30.0,A8,A351,A415,983.0,1003.0,5.0
5,11.0,14.0,A12,,A21,353.0,545.0,-5.0
5,2.0,2.0,A7,A14,A78,1080.0,1322.0,-26.0
5,8.0,1.0,A2,A7,A29,870.0,1335.0,-13.0
5,10.0,20.0,A5,A111,A48,569.0,717.0,-24.0
5,7.0,17.0,A3,,A44,676.0,787.0,-12.0
5,6.0,25.0,A0,,A103,345.0,,-9.0
5,2.0,8.0,A4,A38,A56,1065.0,1195.0,-22.0
5,3.0,19.0,A7,A54,A18,815.0,914.0,6.0
5,8.0,31.0,A0,A17,A74,915.0,995.0,-8.0
5,9.0,6.0,A0,A58,A80,935.0,1080.0,-42.0
5,1.0,3.0,A4,A413,A23,375.0,471.0,6.0
5,3.0,11.0,A0,A16,A38,580.0,735.0,-18.0
5,5.0,17.0,A4,A2,A0,745.0,832.0,-5.0
5,12.0,25.0,A8,A11,A56,480.0,660.0,-22.0
5,12.0,9.0,A4,A45,A217,945.0,1013.0,-12.0
5,5.0,21.0,A8,A20,A56,565.0,678.0,-4.0
5,5.0,9.0,A13,A48,A21,620.0,702.0,4.0
5,8.0,28.0,A2,A4,A8,,,0.0
5,8.0,5.0,A3,A24,A338,1192.0,1276.0,-16.0
5,11.0,24.0,A8,A7,A8,1435.0,304.0,9.0
5,7.0,9.0,A6,A56,A19,655.0,960.0,5.0
5,11.0,17.0,A10,A17,A0,1000.0,1070.0,-8.0
5,7.0,20.0,A3,A6,A195,1055.0,1116.0,-15.0
5,10.0,4.0,A6,A130,A156,1305.0,376.0,-9.0
5,12.0,20.0,A4,A30,A35,1148.0,1239.0,-1.0
5,6.0,5.0,A3,A87,A29,1139.0,1204.0,-7.0
5,7.0,17.0,A0,A202,A80,640.0,700.0,-11.0
5,8.0,6.0,A0,A96,A39,760.0,835.0,-17.0
5,9.0,29.0,A4,A394,A16,383.0,,-1.0
5,6.0,26.0,A6,A24,A19,370.0,478.0,-1.0
5,11.0,28.0,A6,A6,A45,1270.0,,22.0
5,9.0,20.0,A0,,A142,510.0,580.0,-4.0
5,4.0,5.0,A0,A66,A56,765.0,920.0,-23.0
5,11.0,14.0,A0,A88,A30,955.0,970.0,11.0
5,8.0,2.0,A0,A28,A79,600.0,1030.0,-17.0
5,12.0,15.0,A2,A9,A177,582.0,653.0,5.0
5,7.0,29.0,A2,A43,A29,360.0,,3.0
5,5.0,1.0,A12,A34,A137,807.0,1005.0,-23.0
5,10.0,4.0,A6,A111,A82,530.0,727.0,-16.0
5,11.0,17.0,A12,A45,A44,615.0,811.0,397.0
5,9.0,29.0,A12,,A9,1227.0,1414.0,-10.0
5,2.0,20.0,A1,A10,A14,617.0,713.0,75.0
5,5.0,26.0,A4,,A23,615.0,787.0,-5.0
5,3.0,22.0,A7,A86,A59,950.0,1126.0,27.0
5,6.0,4.0,A0,A94,A41,440.0,600.0,-26.0
5,2.0,20.0,A6,A4,A19,65.0,351.0,-16.0
5,9.0,22.0,A0,A96,A37,1075.0,1150.0,-8.0
5,8.0,27.0,A5,A13,A94,1230.0,1303.0,-15.0
5,1.0,12.0,A1,A10,A171,645.0,851.0,-10.0
5,3.0,25.0,A3,A13,A193,1160.0,1225.0,44.0
5,2.0,19.0,A13,A45,A27,1185.0,1325.0,111.0
5,4.0,25.0,A2,A7,A31,1105.0,1292.0,
5,12.0,31.0,A12,A16,A0,373.0,535.0,530.0
5,11.0,23.0,A0,A52,A37,1025.0,1185.0,-23.0
5,7.0,8.0,A2,A9,A74,1161.0,1197.0,-4.0
5,7.0,20.0,A3,A87,A44,667.0,740.0,-3.0
5,6.0,28.0,A1,A10,A37,651.0,737.0,24.0
5,3.0,29.0,A2,A45,A8,375.0,557.0,-29.0
5,7.0,26.0,A4,A28,A97,830.0,927.0,6.0
5,8.0,7.0,A1,A114,A10,668.0,,17.0
5,7.0,29.0,A12,A30,A40,1125.0,,
5,3.0,17.0,A2,A10,A8,877.0,1010.0,3.0
5,9.0,14.0,A10,A5,A137,1139.0,1354.0,-8.0
5,6.0,9.0,A13,A13,A41,1210.0,1330.0,52.0
5,3.0,30.0,A12,,A44,420.0,579.0,-13.0
5,4.0,6.0,A12,A45,A41,918.0,975.0,-9.0
5,6.0,17.0,A0,A2,A47,1235.0,,43.0
5,7.0,19.0,A4,,A44,470.0,636.0,7.0
5,1.0,7.0,A3,,A71,625.0,668.0,63.0
5,6.0,29.0,A0,A65,A45,875.0,890.0,-3.0
5,12.0,19.0,A4,A46,A45,1150.0,1213.0,-10.0
5,10.0,19.0,A0,A303,A370,835.0,965.0,-13.0
5,9.0,10.0,A3,,A16,995.0,1095.0,123.0
5,8.0,26.0,A12,A7,A110,475.0,954.0,-9.0
5,12.0,18.0,A10,A25,A103,720.0,910.0,10.0
5,10.0,29.0,A4,A92,A401,860.0,973.0,-4.0
5,2.0,12.0,A0,A224,A37,390.0,475.0,49.0
5,3.0,28.0,A9,,A59,1215.0,,54.0
5,4.0,1.0,A3,A24,A10,708.0,821.0,150.0
5,12.0,25.0,A12,,A21,545.0,625.0,2.0
5,10.0,13.0,A0,A121,A105,720.0,790.0,-5.0
5,6.0,25.0,A4,,A23,1055.0,1153.0,-17.0
5,10.0,29.0,A2,A118,A153,996.0,1124.0,-16.0
5,8.0,28.0,A0,A10,A37,960.0,1055.0,-21.0
5,10.0,26.0,A4,,A481,1310.0,1364.0,-9.0
5,1.0,3.0,A0,A15,A30,355.0,510.0,-16.0
5,11.0,5.0,A2,A66,A56,883.0,1050.0,-4.0
5,11.0,26.0,A6,A60,A8,980.0,1085.0,-15.0
5,4.0,17.0,A12,A13,A10,465.0,650.0,-6.0
5,5.0,25.0,A0,A18,A45,1215.0,1230.0,-8.0
5,12.0,23.0,A3,A224,A16,625.0,688.0,31.0
5,9.0,18.0,A2,,A23,960.0,1165.0,-5.0
5,1.0,18.0,A3,A14,A6,1155.0,1231.0,-8.0
5,11.0,30.0,A0,A219,A37,750.0,820.0,95.0
5,6.0,9.0,A6,A13,A35,425.0,564.0,-12.0
5,8.0,23.0,A12,A13,A41,1357.0,,
5,1.0,13.0,A6,A14,A74,1160.0,1238.0,7.0
5,11.0,6.0,A2,,A29,817.0,1008.0,-9.0
5,3.0,6.0,A9,A4,A52,1345.0,329.0,18.0
5,12.0,28.0,A12,A13,A137,914.0,1086.0,-1002.0
5,11.0,6.0,A4,A43,A16,1099.0,1163.0,-11.0
5,9.0,8.0,A6,A56,A45,595.0,673.0,-9.0
5,2.0,13.0,A0,A4,A142,1120.0,1285.0,2.0
5,5.0,3.0,A0,A4,A11,845.0,920.0,-11.0
5,6.0,1.0,A2,A324,A29,420.0,483.0,3.0
5,8.0,17.0,A12,A10,A110,345.0,440.0,-14.0
5,7.0,3.0,A12,A45,A73,602.0,759.0,-7.0
5,2.0,25.0,A6,A40,A8,870.0,1045.0,26.0
5,5.0,31.0,A4,,A21,450.0,496.0,-9.0
5,5.0,11.0,A2,A101,A29,859.0,,-7.0
5,11.0,3.0,A12,A13,A78,1255.0,1434.0,-10.0
5,6.0,3.0,A0,A45,A78,660.0,995.0,35.0
5,2.0,19.0,A1,A103,A41,900.0,966.0,-11.0
5,6.0,6.0,A2,A54,A29,760.0,853.0,8.0
5,6.0,30.0,A0,A58,A80,1015.0,1155.0,25.0
5,8.0,28.0,A6,A58,A18,530.0,621.0,-15.0
5,12.0,1.0,A9,A88,A0,1127.0,1261.0,-26.0
5,7.0,16.0,A12,A81,A44,345.0,473.0,-23.0
5,10.0,15.0,A3,A110,A462,736.0,819.0,9.0
5,10.0,27.0,A4,A471,A3,360.0,437.0,-27.0
5,2.0,23.0,A7,,A57,971.0,1064.0,6.0
5,8.0,5.0,A6,A54,A39,825.0,957.0,6.0
5,7.0,19.0,A0,A61,A80,1120.0,1225.0,38.0
5,8.0,12.0,A12,A45,A78,605.0,952.0,54.0
5,10.0,26.0,A6,A163,A82,1145.0,1246.0,7.0
5,8.0,3.0,A2,A24,A56,1180.0,1285.0,-2.0
5,11.0,12.0,A9,A14,A21,1015.0,1077.0,-1.0
5,7.0,13.0,A6,A34,A18,809.0,,-6.0
5,12.0,10.0,A2,A9,A137,668.0,816.0,16.0
5,4.0,17.0,A4,A45,A142,480.0,558.0,2.0
5,7.0,9.0,A12,A48,A44,475.0,,-18.0
5,4.0,27.0,A1,A52,A28,690.0,875.0,-11.0
5,10.0,27.0,A0,A277,A356,455.0,,19.0
5,1.0,9.0,A3,A165,A110,865.0,960.0,-17.0
5,9.0,26.0,A3,A324,A29,780.0,852.0,-8.0
5,5.0,17.0,A0,A66,A144,430.0,500.0,-4.0
5,12.0,26.0,A0,A51,A30,1120.0,1255.0,-1162.0
5,2.0,13.0,A3,A94,A52,985.0,1118.0,-5.0
5,11.0,9.0,A12,A65,A44,375.0,432.0,1.0
5,3.0,16.0,A3,A268,A52,780.0,,-7.0
5,10.0,28.0,A5,,A42,665.0,743.0,-9.0
5,10.0,9.0,A2,A130,A188,1070.0,1409.0,9.0
5,8.0,1.0,A2,A9,A111,980.0,1091.0,-12.0
5,7.0,29.0,A0,,A41,1020.0,1155.0,25.0
5,7.0,13.0,A12,A16,A10,600.0,760.0,-2.0
5,3.0,13.0,A2,A76,A5,570.0,,-3.0
5,3.0,17.0,A0,A20,A47,1260.0,1335.0,-1.0
5,5.0,12.0,A4,A48,A47,517.0,568.0,7.0
5,8.0,10.0,A6,A13,A78,545.0,735.0,14.0
5,9.0,23.0,A2,A9,A133,450.0,513.0,-5.0
5,7.0,3.0,A0,A51,A103,430.0,,-4.0
5,8.0,5.0,A12,,A28,1331.0,395.0,81.0
5,4.0,17.0,A6,A13,A55,820.0,1025.0,3.0
5,7.0,3.0,A0,,A53,905.0,970.0,2.0
5,3.0,4.0,A4,A13,A19,761.0,921.0,30.0
5,2.0,24.0,A12,,A79,755.0,,-1.0
5,2.0,12.0,A6,A4,A19,1095.0,1388.0,8.0
5,3.0,17.0,A4,A66,A56,996.0,1160.0,-19.0
5,8.0,4.0,A5,A101,A46,585.0,677.0,-2.0
5,12.0,25.0,A12,A45,A110,595.0,912.0,-29.0
5,7.0,23.0,A6,A40,A0,1115.0,1270.0,2.0
5,5.0,29.0,A2,A9,A116,1171.0,1257.0,-20.0
5,5.0,11.0,A7,A86,A40,970.0,,-5.0
5,5.0,30.0,A0,A0,A4,635.0,765.0,-4.0
5,3.0,11.0,A0,A82,A45,1315.0,1390.0,-9.0
5,5.0,22.0,A2,A25,A5,665.0,857.0,-7.0
5,4.0,28.0,A0,,A7,545.0,695.0,-16.0
5,1.0,28.0,A2,A9,A87,965.0,1050.0,-8.0
5,3.0,8.0,A11,A133,A104,729.0,774.0,6.0
5,7.0,12.0,A4,A188,A21,500.0,551.0,-8.0
5,12.0,1.0,A5,A14,A158,1215.0,1298.0,27.0
5,8.0,21.0,A0,A84,A55,970.0,1095.0,7.0
5,10.0,5.0,A6,A41,A258,1335.0,1395.0,-1.0
